accuracy_mean_m,accuracy_median_m,accuracy_p95_m,alignment_mode,alignment_scale,alignment_translation_norm_m,chamfer_l1_mean_m,completeness_mean_m,completeness_median_m,completeness_p95_m,fscore_at_0.050m,gt_points_scope,method_name,metrics_path,precision_at_0.050m,pred_points_eval,recall_at_0.050m,report_threshold_m,rgbd_correspondences_raw,rgbd_fit_residual_median_m,rgbd_fit_residual_p95_m,rgbd_frames_used,scene_id,scope
0.8401678800582886,0.26680904626846313,3.1651520490646363,rgbd_correspondence,1.10711591311052,4.393698638181841,0.8700924515724182,0.029924599453806877,0.01796065829694271,0.0887131635099649,0.30087936299552087,400000,scannet_scene0150_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0150_02_must3r/scene0150_02/metrics.json,0.18158857868787998,132244,0.8770175,0.05,29092,0.0525224796002231,0.8368635679910732,33,scene0150_02,visible_gt
0.032324738800525665,0.01685858517885208,0.13524138331413266,rgbd_correspondence,0.9635074891841252,3.471289027314771,0.049825262278318405,0.01750052347779274,0.01359994150698185,0.028930223546922172,0.9070526186965755,399638,scannet_scene0153_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0153_00_must3r/scene0153_00/metrics.json,0.8434496165892645,55554,0.981030332450868,0.05,73423,0.023538365538421837,0.07557329380882322,72,scene0153_00,visible_gt
0.6826404333114624,0.2237216681241989,2.668808293342589,rgbd_correspondence,0.9369287815854864,4.506628226007191,0.7199650406837463,0.037324585020542145,0.023526325821876526,0.11462573893368243,0.3059056252332548,399994,scannet_scene0160_03_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0160_03_must3r/scene0160_03/metrics.json,0.19026522773001647,273350,0.7799441991629874,0.05,68828,0.07968354793475024,0.41886446868530613,69,scene0160_03,visible_gt
0.24822187423706055,0.05663806200027466,1.3353010535240166,rgbd_correspondence,0.9512852419269413,2.779951430625944,0.2767940163612366,0.028572145849466324,0.01831951178610325,0.06788202077150343,0.5946904181079339,399069,scannet_scene0160_04_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0160_04_must3r/scene0160_04/metrics.json,0.4620008457681387,99318,0.834309355023818,0.05,55111,0.030775476788166608,0.12167979768036634,54,scene0160_04,visible_gt
0.6919432282447815,0.19223159551620483,3.382037520408629,rgbd_correspondence,0.9378723146117887,3.900629954432468,0.7114322781562805,0.019489053636789322,0.014933636412024498,0.052596715465188015,0.30626935460306626,400000,scannet_scene0161_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0161_00_must3r/scene0161_00/metrics.json,0.18278012964416898,253463,0.9441575,0.05,50836,0.033307982286124777,0.6525101164996295,62,scene0161_00,visible_gt
0.6316234469413757,0.17317676544189453,3.0615395307540894,rgbd_correspondence,0.9318176775980762,2.7511462973506022,0.647711455821991,0.016088029369711876,0.013948723673820496,0.03619724065065383,0.3772950470853022,400000,scannet_scene0161_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0161_01_must3r/scene0161_01/metrics.json,0.2337417203779025,201851,0.9778375,0.05,37915,0.03434507473539903,0.5671995820856913,48,scene0161_01,visible_gt
0.8928323984146118,0.1457318812608719,6.372942924499512,rgbd_correspondence,0.916197791039439,3.876073371858462,0.9093166589736938,0.01648426242172718,0.01404578611254692,0.03574751894921064,0.45266679648163816,400000,scannet_scene0161_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0161_02_must3r/scene0161_02/metrics.json,0.29484966058378353,161601,0.9739925,0.05,37423,0.031199348741708568,0.46778856971707006,44,scene0161_02,visible_gt
0.4515555202960968,0.2529440224170685,1.3638020992279052,rgbd_correspondence,0.9798914048340508,4.99636515377276,0.49457162618637085,0.043016113340854645,0.024087410420179367,0.1350078523159027,0.34922525062154786,399259,scannet_scene0182_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0182_02_must3r/scene0182_02/metrics.json,0.22940694785637952,216153,0.7310492687703971,0.05,51278,0.10764118473101103,0.516475798113125,52,scene0182_02,visible_gt
0.30942395329475403,0.13260379433631897,1.3063458144664764,rgbd_correspondence,0.9357161148667203,3.3164722565879408,0.3327399790287018,0.023316016420722008,0.014670164324343204,0.06764076277613622,0.39545401322657786,399963,scannet_scene0183_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0183_00_must3r/scene0183_00/metrics.json,0.2519202321347292,70304,0.9191450209144346,0.05,68788,0.02076672491841545,0.44406464647867666,68,scene0183_00,visible_gt
0.06979409605264664,0.0340307354927063,0.2337135337293148,rgbd_correspondence,1.0378332034583602,2.417421965199851,0.09327849000692368,0.023484395816922188,0.015769626945257187,0.05496123544871802,0.7492583385762666,399254,scannet_scene0193_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0193_01_must3r/scene0193_01/metrics.json,0.621143360867152,122516,0.9439554769645389,0.05,53881,0.0344975342300967,0.26730950396851355,55,scene0193_01,visible_gt
